Title,country_clean
Kohl pot with cover,Egypt
Scarab of an Official,Egypt
Bracelet of Wah,Egypt
Anklet of Wah,Egypt
Anklet of Wah,Egypt
Anklet of Wah,Egypt
Anklet of Wah,Egypt
Anklet of Wah,Egypt
Anklet of Wah,Egypt
Scarab Bracelet of Wah,Egypt
Necklace of Wah,Egypt
Necklace of Wah,Egypt
Folded Linen Shawl from Wah's Mummy,Egypt
The Chantress of Amun Nauny's Funerary Papyrus (Amduat),Egypt
"Linen mark, Wah",Egypt
Hieratic ostracon,Egypt
Hieratic ostracon recording the accession of Seti II,Egypt
Relief  plaque with Vulture and Cobra on baskets; falcon on opposite,Egypt
Relief plaque with face of an owl hieroglyph,Egypt
Fly amulet,Egypt
Scarab of an Official,Egypt
Design Amulet in the Form of a Fly,Egypt
Mosquito Deity amulet,Egypt
Scarab,Egypt
Rhinoceros beetle box,Egypt
Resting bovine figurine,Egypt
Resting bovine amulet,Egypt
Ostracon with a donkey,Egypt
Head of a camel,Egypt
Comb with a horse,Egypt
Piglet figurine,Egypt
Ram with lotus-shaped manger,Egypt
Cosmetic dish in the shape of a dog,Egypt
Game piece in the shape of a baboon,Egypt
Game piece in the shape of a baboon,Egypt
Figure of a Baboon,Egypt
Scarab of an Official,Egypt
Scarab of Sebekhotep IV,Egypt
Scarab of an Official,Egypt
Scarab of an Official,Egypt
Scarab Incised with Nefer Signs and Scrolls,Egypt
Scarab of an Official,Egypt
Scarab of an Official,Egypt
Scarab Inscribed for Pharaoh Aya (I),Egypt
Scarab of an Official,Egypt
Scarab with Horned Animal and Uraei,Egypt
Scarab Decorated with Loops,Egypt
Scarab of Queen Inni,Egypt
Scarab with Inscription Referring to Osiris,Egypt
Scarab Decorated with Symbol of Unification,Egypt
Scarab Inscribed with Hieroglyphs in a Scroll Border,Egypt
Scarab of an Official,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab of an Official,Egypt
Scarab with the Representation of a Falcon and Hieroglyphs,Egypt
Scarab of an Official,Egypt
Scarab with Scroll and Hieroglyphs,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab Inscribed with a Blessing Related to Amun-Re,Egypt
Scarab Decorated with Scrolls,Egypt
Scarab Inscribed with Hieroglyphs in a Rope Border,Egypt
Human-face Scarab with Sphinx and Hieroglyphs,Egypt
Scarab Decorated with Symbol of Unification,Egypt
Scarab with Hieroglyphs,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab Incised with Circles and Lotus Flowers,Egypt
Scarab Incised with Hieroglyphs,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab Decorated with Scrolls and Papyrus,Egypt
Scarab,Egypt
Scarab with Red Crown Design,Egypt
Scarab with Figure of Winged Seth-Baal,Egypt
Scarab Decorated with Scroll,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab with Double Lotus Design,Egypt
Scarab with Quadruped,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab with Hathor-like Canaanite Goddess,Egypt
Scarab Decorated with Circles,Egypt
Scarab Inscribed with a Blessing Related to Re,Egypt
Scarab of an Official,Egypt
Scarab of an Official,Egypt
Apis Bull Statuette,Egypt
Sow Amulet,Egypt
Fly Amulet,Egypt
Model sandal,Egypt
Perfume vessel in shape of a monkey,Egypt
Bead,Egypt
Bead,Egypt
Bracelet,Egypt
Bead anklet,Egypt
Bead bracelet or anklet,Egypt
Jewelry Box,Egypt
Linen sheet of Wah,Egypt
Linen Sheet,Egypt
Sheet of linen of Wah,Egypt
Sheet,Egypt
Linen Sheet,Egypt
Linen Sheet,Egypt
Sheet of linen of Wah,Egypt
Pall for Wah's Coffin,Egypt
Pall for Wah's Coffin,Egypt
Model of a Granary with Scribes,Egypt
Funerary figurine of Queen Neferu,Egypt
Miniature coffin of Saiah,Egypt
Model Lotus Flower,Egypt
Model Lotus Flower,Egypt
Model of a Scribe’s Palette and Tablet,Egypt
Bead bracelet or anklet,Egypt
Bead bracelet or anklet,Egypt
Spacer,Egypt
Relief with Birds in the Papyrus Thicket,Egypt
Waterfowl in a Clapnet,Egypt
A Soldier with Bow and Arrows,Egypt
A Falcon Flying Protectively over the Pharaoh's Head,Egypt
Border with Representation of Stars,Egypt
Palmette-like ornament,Egypt
Papyrus Plant with the Goddess Wadjet as a Cobra,Egypt
Relief fragment of Nebhepetre Mentuhotep,Egypt
A Man Climbing a Scaffolding,Egypt
Part of an Octagonal Column from the Temple of Mentuhotep II at Deir el-Bahri,Egypt
Seal with names of Nebhepetre Mentuhotep,Egypt
Linen Mark from the Coffin of Kemsit,Egypt
Linen Mark from the Burial of Myt,Egypt
Linen mark of Myt,Egypt
Linen mark of Myt,Egypt
Linen mark from the burial of Myt bearing the name of the steward Henenu,Egypt
Linen mark from the burial of Myt,Egypt
Linen mark of Myt,Egypt
Tablet with names and titles of Mentuhotep III,Egypt
Foundation deposit tablet,Egypt
Foundation deposit tablet,Egypt
Foundation deposit tablet,Egypt
Foundation deposit tablet,Egypt
Miniature coffin and funerary figurine of Queen Neferu,Egypt
Miniature coffin for funerary figurine of Queen Neferu,Egypt
Model tools with piece of linen,Egypt
Necklace of queen Neferu,Egypt
Pleated linen of queen Neferu,Egypt
Corner of a pleated linen sheet of queen Neferu,Egypt
Outer coffin of the Child Myt,Egypt
Linen sheet of Myt,Egypt
Linen sheet of Aashyt,Egypt
Linen sheet of Aashyt,Egypt
Relief with butchers,Egypt
Headrest amulet,Egypt
Relief fragment from Tomb of Meketre,Egypt
Relief fragment from tomb of Meketre,Egypt
Relief fragment from the tomb of Meketre,Egypt
Relief fragments from tomb of Meketre,Egypt
Relief fragments from tomb of Meketre,Egypt
Relief fragment from tomb of Meketre,Egypt
Relief from the tomb of Meketre,Egypt
Relief fragments from the tomb of Meketre,Egypt
Relief fragment from the tomb of Meketre,Egypt
Relief fragment from the tomb of Meketre,Egypt
Relief fragment from the tomb of Meketre,Egypt
Relief fragment from the tomb of Meketre,Egypt
Relief fragment from the tomb of Meketre,Egypt
Relief fragment from the tomb of Meketre,Egypt
Reliefs from the tomb of Meketre,Egypt
Reliefs from the tomb of Meketre,Egypt
Reliefs from the tomb of Meketre,Egypt
Hare amulet,Egypt
Taweret Amulet,Egypt
Amulet: Figure of Taweret,Egypt
Harpokrates amulet,Egypt
Shu Amulet,Egypt
Horus amulet,Egypt
Lion from Nefertum Amulet,Egypt
Relief from the tomb of Meketre,Egypt
Relief from the tomb of Meketre,Egypt
Frog amulet,Egypt
Wedjat eye amulet,Egypt
Scarab,Egypt
Shrine amulet of Nefertum,Egypt
Hybrid god,Egypt
Bes amulet,Egypt
Bes amulet,Egypt
Bes amulet,Egypt
Maat,Egypt
Situla amulet,Egypt
Wepwawet amulet,Egypt
Heart amulet,Egypt
Heart amulet,Egypt
Two-finger amulet,Egypt
Papyrus column amulet,Egypt
Amulet in the shape of a plaque and with the depiction of a papyrus column,Egypt
Amulet: Crown of Lower Egypt,Egypt
Headrest amulet,Egypt
Right angle amulet,Egypt
Surveyor's level amulet,Egypt
Surveyor's level amulet,Egypt
Wedjat eye amulet,Egypt
Sakhmet amulet,Egypt
Crocodile amulet,Egypt
A pendant depicting a ba-bird with outstretched wings,Egypt
"Figure of baboon on a basket and with a pillar, the shebet offering",Egypt
Miniature Cippus (magical stela) with Horus in profile wearing gazelle head on the forehead,Egypt
Relief fragment from the mortuary complex of Senwosret I,Egypt
Relief fragment from the mortury complex of Senwosret I,Egypt
"Relief from the pyramid temple of Senwosret I, part of a procession of offering bearers",Egypt
Relief fragment showing an offering table,Egypt
Relief fragment from the mortuary complex of Senwosret I,Egypt
"Relief from the pyramid temple of Senwosret I, part of a procession of offering bearers - see 09.180.13d",Egypt
Relief fragment from the mortuary complex of Senwosret I,Egypt
Relief fragment from the mortuary complex of Senwosret I,Egypt
Relief fragment from the mortuary complex of Senwosret I,Egypt
Cat amulet,Egypt
Cat amulet,Egypt
Cat amulet,Egypt
Relief depicting the performance of funerary rituals,Egypt
Stela of the Overseer of the Fortress Intef,Egypt
"Relief showing Khety’s hand, with a graffito of Ramesside date",Egypt
Inscribed block with bowman and dog,Egypt
Face of King Mentuhotep II,Egypt
King Mentuhotep II' s mace head,Egypt
Fragments depicting Khety in a carrying chair- see 26.3.354-2,Egypt
"Relief, tomb of Khety: sacred objects to be used at the funeral - see 26.3.354-7",Egypt
"Relief, tomb of Khety: sacred emblems",Egypt
"Relief, tomb of Khety: sacred objects to be used in the funeral - see 26.3.354-7",Egypt
Fishermen drawing a net,Egypt
"Relief, tomb of Khety: man with dog - see 26.3.354-3",Egypt
Arm with enigmatic marks,Egypt
Figures of two baboons,Egypt
Baboon and man,Egypt
Lower part of a monkey,Egypt
Monkey and man,Egypt
Face of a baboon,Egypt
Priest and offering bearer,Egypt
Figure of a lector priest,Egypt
Priests and attendants,Egypt
Head of a woman,Egypt
Heart amulet inscribed with the cartouche of Ramesses II,Egypt
Heart amulet,Egypt
Heart amulet,Egypt
Heart amulet,Egypt
Amulet in the Shape of a Heart,Egypt
Fragment of a heart amulet,Egypt
Heart Amulet,Egypt
Heart amulet,Egypt
Heart amulet,Egypt
Winged scarab,Egypt
Imsety Amulet,Egypt
Duamutef Amulet,Egypt
Qebehsenuef Amulet,Egypt
Hapy Amulet,Egypt
Finger Ring Inscribed with the Cartouches of Hatshepsut and Thutmose III,Egypt
Bead plaque,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Seal,Egypt
Heart Scarab with the Cartouche of Amenirdis,Egypt
Heart scarab,Egypt
Heart Scarab,Egypt
Model boat,Egypt
"Shabti of the High Priest of Thoth Djehutyirdis, born of Nephthysiti",Egypt
"Shabti of the High Priest of Thoth Djehutyirdis, born of Nepthysiti",Egypt
Outer coffin of Hapiankhtifi,Egypt
"Relief, tomb of Khety: two men with curly wigs",Egypt
Male figure with calf,Egypt
Heqanakht Letter I,Egypt
Heqanahkt Letter II,Egypt
Heqanakht Letter (III) to Merisu,Egypt
"Papyrus of Sitnebsekhtu, Heqanakht Letter IV",Egypt
Heqanakht Letter V,Egypt
Heqanakht Account VI,Egypt
Heqanakht Account VII,Egypt
Heqanakht Papyrus Fragments,Egypt
Meketre papyrus,Egypt
Papyrus inscribed with accounts of beer and bulls,Egypt
Accounts of workforce salaries,Egypt
Papyrus inscribed with an account and a religious text,Egypt
Papyrus fragment,Egypt
Scarab,Egypt
Scarab,Egypt
String of 1 carnelian and 2 amethyst amulets and 3 faience cylinder beads,Egypt
Hippopotamus head amulet,Egypt
"String of 1 amulet, 12 spheroid and 1 barrel beads",Egypt
"Bracelet of barrel, ring, and cylinder beads",Egypt
Necklace of spheroid beads,Egypt
Bracelet of 18 barrel beads,Egypt
Scarab,Egypt
Disk amulet,Egypt
Headrest,Egypt
Headrest,Egypt
Khnumu Seated,Egypt
Relief: fragments from a deity procession,Egypt
Relief: soul of Nekhen,Egypt
"Relief: upper register deity procession, below: winged sun disk",Egypt
Relief: offering ritual,Egypt
Fragments depicting a group of foreigners including a child,Egypt
Relief fragment from a procession of deities,Egypt
Statuette of the Steward Senbi,Egypt
Relief fragment: foreigner with feather in his hair and Nubian,Egypt
Relief fragment depicting foreigner with feather in his hair,Egypt
Relief fragment: hand of Nubian (?) with water skin and monkey om lead,Egypt
Relief fragment with the head of a monkey,Egypt
Relief fragment depicting a foreigner with feather in his hair,Egypt
Relief: flying Horus falcon with shen sign,Egypt
Relief: procession of estates,Egypt
Sledge from mortuary complex of Senwosret I,Egypt
Offering List and Piled Offerings,Egypt
Offering List and Piled Offerings,Egypt
Statuette of Lady Dedetamun,Egypt
Upper part of a male statue,Egypt
Shabti of Mentuemhat,Egypt
Shabti of Mentuemhat,Egypt
Disk ornament,Egypt
Leather ball,Egypt
Mirror handle cat head fragment,Egypt
Clapper,Egypt
Part of a loom,Egypt
"Head and shoulders of a male god, from a deity procession",Egypt
Figure of Seped from a procession of deities,Egypt
Part of a Name Panel of Senwosret I – see 34.1.205,Egypt
Name Panel from the Mortuary Complex of Senwosret I,Egypt
Part of Name Panel of Senwosret I – see 34.1.207,Egypt
Name panel from mortuary complex of Senwosret I,Egypt
Stela of Reniseneb,Egypt
Head of a Sphinx,Egypt
Relief fragment from mortuary complex of Senwosret I,Egypt
"Relief, tomb of Khety",Egypt
Relief Fragment from the Tomb of Khety,Egypt
Face of a man - see 26.3.354-6,Egypt
Part of a male figure,Egypt
Upper part of a male figure,Egypt
Partial figure of a man with a throwstick,Egypt
"Relief, tomb of Khety: part of a human figure",Egypt
Dog biting the leg of a desert animal - see 26.3.354-5-related,Egypt
Relief Fragment from the Tomb of Khety,Egypt
"Relief, tomb of Khety",Egypt
Head of Khety (?) - see 26.3.354-5-related,Egypt
Relief Fragment from the Tomb of Khety,Egypt
Large wig rings of Sithathoryunet,Egypt
Small wig rings of Sithathoryunet,Egypt
Jewelry chest of Sithathoryunet,Egypt
Ointment jar of Sithathoryunet,Egypt
Inlaid box for cosmetic vessels of Sithathoryunet,Egypt
Double knot clasp of Sithathoryunet,Egypt
Double knot clasp of Sithathoryunet,Egypt
Knot Clasp of Sithathoryunet,Egypt
"Knot Clasps, attached to Second Claw Anklet of Sithathoryunet (see 16.1.7b)",Egypt
Four Knot Clasps of Sithathoryunet,Egypt
Four Knot Clasps of Sithathoryunet,Egypt
Scarab of Sithathoryunet with the Name of Amenemhat III,Egypt
Scarab ring of Sithathoryunet,Egypt
Uninscribed Scarab of Sithathoryunet,Egypt
Necklace of Sithathoryunet,Egypt
Cowrie Shell Girdle of Sithathoryunet,Egypt
Broad Bracelet of Sithathoryunet,Egypt
Scarab,Egypt
"Plaque Bead with the Name of Amenhotep I, Head of Hathor on the Reverse",Egypt
Hairpin with a Figure of a Hippopotamus,Egypt
Motto Clasp,Egypt
Bead Naming Queen Ahhotep,Egypt
Scarab Ring of the Storeroom Overseer Im,Egypt
Scarab Ring of the Sealer Khensu,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Jar for Eye Paint (kohl) with Attached Stand,Egypt
Shrine for Anubis fetish (Imiut),Egypt
Anubis Fetish (Imiut),Egypt
Anubis or Imiut fetish (see 14.3.19–.20),Egypt
Head of King Amenemhat III,Egypt
Scarab Inscribed With the Name Aakheperkare (Thutmose I),Egypt
Scarab Inscsribed With the Name Aakheperkare (Thutmose I),Egypt
Cat Design Amulet Inscribed With the Cartouche of Aakheperkare (Thutmose I),Egypt
Kohl vessel with cover,Egypt
Human-shaped Shroud of Queen Merytamun,Egypt
"Linen, inscribed",Egypt
Arrowhead,Egypt
Arrowhead,Egypt
Sword,Egypt
Adze blade,Egypt
Ax blade,Egypt
Two Sections of a Composite Bow,Egypt
Seal in shape of a duck,Egypt
Model ax,Egypt
Hippopotamus,Egypt
Hippopotamus figurine,Egypt
Ptah On The Crocodiles Amulet,Egypt
Amulet of Ptaikos on the crocodiles,Egypt
Nefertum amulet,Egypt
Shu amulet,Egypt
Top of Lotiform Cup,Egypt
Chalice with Restored Foot,Egypt
Chalice,Egypt
Marsh Bowl,Egypt
Dish,Egypt
Vase,Egypt
Vase,Egypt
Jar in form of basket,Egypt
Jar,Egypt
Jug,Egypt
Composite Lentoid Bottle and Beaker,Egypt
Ostracon,Egypt
Ostracon,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Ostracon with hieratic inscription,Egypt
Stela of Aamtju,Egypt
Stela of Tetu and Nefertjentet,Egypt
Bow,Egypt
Bow,Egypt
Staff,Egypt
String of beads,Egypt
Headrest,Egypt
"String of 26 spherical beads, 9 barrel beads and 2 cylinder beads",Egypt
String of 3 hippopotamus head amulets,Egypt
Bracelet of 4 spherical beads,Egypt
String of 3 disk and 2 spherical beads,Egypt
Headrest,Egypt
Hairpin,Egypt
Hairpin,Egypt
Cosmetic jar with a stopper,Egypt
Basket,Egypt
Scarab,Egypt
String of 13 beads,Egypt
Flower bouquet,Egypt
Mirror disk,Egypt
"Necklace of 46 spherical, 1 barrel, and 2 cylindrical beads",Egypt
Girdle,Egypt
String of 33 spherical and 1 cylindrical beads,Egypt
String of 46 spherical beads,Egypt
"String of 16 spherical, 1 barrel and 1 cylindrical beads and 2 hippo head amulets",Egypt
String of 15 spheroid beads and one barrel bead,Egypt
String of one bead,Egypt
Scarab,Egypt
Cup with a spout,Egypt
Necklace with a disk amulet,Egypt
"Necklace of 1 amulet, 1 cylinder, 6 spherical beads, and 1 drop pendant",Egypt
Scarab,Egypt
Kohl pot,Egypt
Headrest,Egypt
Headrest,Egypt
"String of shells, 1 cylindrical bead, and 1 wedjat eye amulet",Egypt
Shell,Egypt
Shell,Egypt
Headrest,Egypt
"String of 1 squatting ape, 5 Ba birds, and 2 Horus amulets",Egypt
Scarab,Egypt
Scarab,Egypt
Bracelet,Egypt
Bracelet,Egypt
Fragment of leather apron,Egypt
Fragment of leather apron,Egypt
Headrest,Egypt
Kohl stick,Egypt
Jar with food remains,Egypt
Tweezers,Egypt
Jar and food contents,Egypt
Scarab,Egypt
Reed Kohl Tube with Original Covering,Egypt
"Scarab, Amenhotepl I",Egypt
Jar with offerings,Egypt
Dish,Egypt
String Bracelet with a Cowroid Amulet,Egypt
String of 8 kidney-shaped seeds,Egypt
String of amulets,Egypt
Bow,Egypt
Coffin of Prince Amenemhat,Egypt
Mummy of Prince Amenemhat,Egypt
Part of a shirt,Egypt
Shroud,Egypt
Sheet of linen,Egypt
Sheet of linen,Egypt
Sheet of linen,Egypt
Sheet of linen,Egypt
Bandage Stained with Unguent,Egypt
Bandage,Egypt
Piece of cloth,Egypt
Bandages,Egypt
Bowl Containing Fruits,Egypt
Food Case Probably Containing a Preserved Duck,Egypt
Food Case Probably Containing a Preserved Pigeon,Egypt
Half of a Box for Storing Meat,Egypt
Half of a  Food Case Containing a Preserved Goose,Egypt
Case for a Goose,Egypt
Food Case Probably Containing a Preserved Pigeon,Egypt
Amulet with Horus on a crocodile,Egypt
Sistrum,Egypt
Amulet of Harpokrates,Egypt
Jug,Egypt
Scarab Inscribed for Pharaoh Aya (I),Egypt
Part of a Scarab Inscribed for Neferhotep I,Egypt
Scarab of Amenemhat III,Egypt
Scarab of Amenemhat III,Egypt
Scarab of Amenemhat III,Egypt
Scarab of Amenemhat III,Egypt
Scaraboid of Amenemhat III,Egypt
Scarab Inscribed with the Name of Ramesses II,Egypt
Scarab of the Lady Nebetwadjyt,Egypt
Scarab of an Official,Egypt
Scarab of an Official,Egypt
Scarab of Queen Ity (Aty),Egypt
Scarab of an Official,Egypt
Scarab of an Official,Egypt
Plaque of Amenemhat II,Egypt
Seal,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab Incised with Hieroglyphs in Scroll Border,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab Inscribed with Hieroglyphs,Egypt
Scarab with Crucifom Lotus Flower Decoration,Egypt
Scarab with Lion and Uraeus,Egypt
Scarab Incised with Nefer Sign in Scroll Border,Egypt
Scarab Incised with Nefer Sign and Scrolls,Egypt
Scarab,Egypt
Scaraboid,Egypt
Scaraboid in form of hedgehog,Egypt
Scarab Inscribed with a Blessing Related to Re,Egypt
Scarab Inscribed with a Blessing Related to Re,Egypt
Spearhead,Egypt
Model ax head,Egypt
Ax head,Egypt
Levantine Juglet,Egypt
Kamares jar,Egypt
Basket,Egypt
Stamp Seal in Shape of a Cat,Egypt
Scarab with the Name of Amenemhat III and a Hippopotamus Hunt,Egypt
Scarab Finger Ring Inscribed for Auserre (Apophis),Egypt
Jerboa figurine,Egypt
Standing Hippopotamus,Egypt
Cat figurine,Egypt
Jewelry element in the form of a djed pillar,Egypt
Mace Bead,Egypt
Jewelry Elements,Egypt
Shank of a cylinder amulet,Egypt
